Event,Obs,Q,Type,Loc/Freq,Particulars_a,begin_datetime,max_datetime,end_datetime
390,SAG,G,RBR,245,100,2015-04-02 17:45:00,2015-04-02 17:45:00,2015-04-02 17:45:00
400,PAL,C,RSP,025-120,III/1,2015-04-02 20:23:00,,2015-04-02 20:27:00
410,PAL,C,RSP,025-035,III/1,2015-04-02 20:49:00,,2015-04-02 20:49:00
420,PAL,C,RSP,025-064,III/1,2015-04-02 21:36:00,,2015-04-02 21:37:00
430,G15,5,XRA,1-8A,C1.0,2015-04-02 21:57:00,2015-04-02 22:02:00,2015-04-02 22:07:00
440,PAL,G,RBR,245,110,2015-04-02 22:37:00,2015-04-02 22:37:00,2015-04-02 22:37:00
450,PAL,G,RBR,245,120,2015-04-02 22:43:00,2015-04-02 22:43:00,2015-04-02 22:43:00
460,G15,5,XRA,1-8A,C1.7,2015-04-03 06:51:00,2015-04-03 07:26:00,2015-04-03 07:58:00
460,SVI,C,RSP,028-171,CTM/1,2015-04-03 07:10:00,,2015-04-03 14:00:00
480,SVI,G,RNS,245,220,2015-04-03 07:51:00,2015-04-03 10:34:00,2015-04-03 10:48:00
470,SVI,G,RNS,245,230,2015-04-03 11:43:00,2015-04-03 13:19:00,2015-04-03 13:57:00
530,SVI,3,DSF,N28E31,10,2015-04-03 16:40:00,,2015-04-04 05:18:00
510,G15,5,XRA,1-8A,B8.9,2015-04-03 20:10:00,2015-04-03 20:35:00,2015-04-03 21:01:00
490,PAL,C,RSP,025-180,III/1,2015-04-03 22:07:00,,2015-04-03 22:14:00
520,G15,5,XRA,1-8A,B6.1,2015-04-04 00:17:00,2015-04-04 00:22:00,2015-04-04 00:25:00
500,G15,5,XRA,1-8A,B9.8,2015-04-04 00:30:00,2015-04-04 00:33:00,2015-04-04 00:35:00
620,SVI,3,DSF,S12W25,20,2015-04-04 07:03:00,,2015-04-05 06:58:00
590,LEA,3,DSF,S23E20,23,2015-04-04 08:03:00,,2015-04-04 23:19:00
540,G15,5,XRA,1-8A,C1.0,2015-04-04 11:38:00,2015-04-04 11:54:00,2015-04-04 12:10:00
550,G15,5,XRA,1-8A,B8.5,2015-04-04 16:10:00,2015-04-04 16:13:00,2015-04-04 16:15:00
560,G15,5,XRA,1-8A,B8.6,2015-04-04 16:29:00,2015-04-04 16:49:00,2015-04-04 17:09:00
570,G15,5,XRA,1-8A,C1.0,2015-04-04 19:20:00,2015-04-04 20:14:00,2015-04-04 21:11:00
600,G15,5,XRA,1-8A,C3.8,2015-04-04 22:16:00,2015-04-05 00:07:00,2015-04-05 01:45:00
580,PAL,U,RSP,030-054,II/1,2015-04-04 23:13:00,,2015-04-04 23:19:00
630,LEA,2,FLA,N08E58,SF,2015-04-05 00:06:00,2015-04-05 00:18:00,2015-04-05 00:50:00
690,LEA,2,DSF,S10W43,18,2015-04-05 02:33:00,,2015-04-05 23:31:00
610,G15,5,XRA,1-8A,C1.9,2015-04-05 03:08:00,2015-04-05 03:36:00,2015-04-05 03:57:00
670,G15,5,XRA,1-8A,B7.5,2015-04-05 18:26:00,2015-04-05 18:34:00,2015-04-05 18:42:00
640,PAL,C,RSP,025-079,III/2,2015-04-05 20:34:00,,2015-04-05 20:36:00
680,G15,5,XRA,1-8A,C3.0,2015-04-05 20:39:00,2015-04-05 21:03:00,2015-04-05 21:29:00
680,PAL,C,RSP,025-180,CTM/1,2015-04-05 20:42:00,,2015-04-05 23:41:00
680,PAL,C,RSP,025-180,VI/1,2015-04-05 20:47:00,,2015-04-05 22:29:00
650,PAL,G,RBR,245,320,2015-04-05 20:56:00,2015-04-05 20:57:00,2015-04-05 20:58:00
660,PAL,G,RBR,245,770,2015-04-05 21:01:00,2015-04-05 21:03:00,2015-04-05 21:07:00
700,LEA,G,RBR,245,130,2015-04-06 00:35:00,2015-04-06 00:35:00,2015-04-06 00:35:00
710,G15,5,XRA,1-8A,C1.2,2015-04-06 05:46:00,2015-04-06 05:50:00,2015-04-06 05:52:00
720,LEA,2,FLA,S13E28,SF,2015-04-06 06:08:00,2015-04-06 06:08:00,2015-04-06 06:17:00
720,LEA,U,RSP,075-114,III/1,2015-04-06 06:09:00,,2015-04-06 06:51:00
730,G15,5,XRA,1-8A,B8.0,2015-04-06 13:05:00,2015-04-06 13:08:00,2015-04-06 13:10:00
740,SVI,C,RSP,025-063,III/1,2015-04-06 13:45:00,,2015-04-06 13:46:00
750,SAG,C,RSP,025-082,III/1,2015-04-06 14:29:00,,2015-04-06 14:30:00
810,HOL,3,DSF,S15E15,9,2015-04-06 18:29:00,,2015-04-06 18:50:00
760,G15,5,XRA,1-8A,C3.0,2015-04-06 18:35:00,2015-04-06 19:06:00,2015-04-06 19:14:00
760,HOL,3,FLA,S14E14,1F,2015-04-06 18:38:00,2015-04-06 19:06:00,2015-04-06 19:21:00
760,SAG,G,RBR,245,430,2015-04-06 18:47:00,2015-04-06 18:49:00,2015-04-06 18:52:00
760,SAG,G,RBR,410,400,2015-04-06 18:47:00,2015-04-06 18:49:00,2015-04-06 18:50:00
760,SAG,C,RSP,103-180,CTM/1,2015-04-06 18:47:00,,2015-04-06 18:55:00
760,SAG,G,RBR,610,390,2015-04-06 18:48:00,2015-04-06 18:49:00,2015-04-06 18:50:00
760,PAL,C,RSP,030-063,II/1,2015-04-06 18:54:00,,2015-04-06 19:04:00
760,SAG,C,RSP,025-180,IV/1,2015-04-06 18:55:00,,2015-04-06 22:25:00
770,SAG,G,RBR,410,100,2015-04-06 19:14:00,2015-04-06 19:14:00,2015-04-06 19:14:00
780,SAG,G,RBR,245,110,2015-04-06 19:14:00,2015-04-06 19:15:00,2015-04-06 19:15:00
780,SAG,G,RBR,610,150,2015-04-06 19:15:00,2015-04-06 19:15:00,2015-04-06 19:15:00
790,SAG,G,RBR,245,140,2015-04-06 19:23:00,2015-04-06 19:23:00,2015-04-06 19:24:00
800,HOL,3,FLA,S15E23,SF,2015-04-06 20:09:00,2015-04-06 20:10:00,2015-04-06 20:19:00
820,PAL,C,RSP,030-180,IV/1,2015-04-07 00:00:00,,2015-04-07 04:38:00
920,HOL,3,DSF,S48E01,14,2015-04-07 01:01:00,,2015-04-07 13:18:00
830,G15,5,XRA,1-8A,B8.6,2015-04-07 02:26:00,2015-04-07 02:34:00,2015-04-07 02:55:00
840,G15,5,XRA,1-8A,B8.2,2015-04-07 03:32:00,2015-04-07 03:37:00,2015-04-07 03:43:00
840,LEA,3,FLA,N06E29,SF,2015-04-07 03:38:00,2015-04-07 03:39:00,2015-04-07 04:06:00
850,SVI,C,RSP,039-171,IV/1,2015-04-07 04:43:00,,2015-04-07 11:17:00
860,G15,5,XRA,1-8A,B6.6,2015-04-07 14:39:00,2015-04-07 14:42:00,2015-04-07 14:48:00
860,SVI,3,FLA,S14E10,SF,2015-04-07 14:42:00,2015-04-07 14:42:00,2015-04-07 14:48:00
870,HOL,3,FLA,S15E10,SF,2015-04-07 16:13:00,2015-04-07 16:14:00,2015-04-07 16:23:00
1010,SVI,3,DSF,N15E66,7,2015-04-07 16:27:00,,2015-04-08 05:35:00
880,HOL,3,FLA,S14E02,SF,2015-04-07 16:42:00,2015-04-07 16:56:00,2015-04-07 16:59:00
880,SAG,G,RBR,245,120,2015-04-07 16:53:00,2015-04-07 16:53:00,2015-04-07 16:53:00
890,SAG,C,RSP,076-180,CTM/1,2015-04-07 17:18:00,,2015-04-07 20:09:00
900,PAL,C,RSP,025-120,III/1,2015-04-07 18:50:00,,2015-04-07 18:53:00
910,PAL,C,RSP,025-082,III/2,2015-04-07 20:42:00,,2015-04-07 20:44:00
930,G15,5,XRA,1-8A,C1.1,2015-04-07 21:27:00,2015-04-07 21:31:00,2015-04-07 21:35:00
930,HOL,3,FLA,S13W00,SF,2015-04-07 21:28:00,2015-04-07 21:30:00,2015-04-07 21:38:00
940,HOL,3,FLA,S16W02,SF,2015-04-07 21:49:00,2015-04-07 21:49:00,2015-04-07 21:57:00
950,G15,5,XRA,1-8A,C1.0,2015-04-08 00:02:00,2015-04-08 00:07:00,2015-04-08 00:09:00
950,LEA,G,RBR,410,350,2015-04-08 00:05:00,2015-04-08 00:05:00,2015-04-08 00:05:00
950,LEA,3,FLA,S14W01,SF,2015-04-08 00:06:00,2015-04-08 00:06:00,2015-04-08 00:15:00
960,CUL,C,RSP,080-180,III/1,2015-04-08 01:09:00,,2015-04-08 01:09:00
970,LEA,C,RSP,075-172,VI/1,2015-04-08 01:09:00,,2015-04-08 01:22:00
970,CUL,C,RSP,030-150,III/1,2015-04-08 01:22:00,,2015-04-08 01:22:00
980,LEA,C,RSP,075-180,III/1,2015-04-08 05:10:00,,2015-04-08 05:16:00
990,SVI,C,RSP,030-052,III/1,2015-04-08 07:20:00,,2015-04-08 07:20:00
1000,SVI,C,RSP,031-059,III/1,2015-04-08 08:40:00,,2015-04-08 08:40:00
1020,SVI,U,RSP,031-059,III/1,2015-04-08 13:11:00,,2015-04-08 13:11:00
1030,G15,5,XRA,1-8A,M1.4,2015-04-08 14:37:00,2015-04-08 14:43:00,2015-04-08 14:47:00
1030,SVI,3,FLA,S14W04,1B,2015-04-08 14:40:00,2015-04-08 14:42:00,2015-04-08 15:23:00
1030,SAG,G,RBR,8800,250,2015-04-08 14:40:00,2015-04-08 14:40:00,2015-04-08 14:42:00
1030,SAG,G,RBR,15400,160,2015-04-08 14:40:00,2015-04-08 14:40:00,2015-04-08 14:42:00
1030,SVI,G,RBR,2695,110,2015-04-08 14:40:00,2015-04-08 14:40:00,2015-04-08 14:43:00
1030,SAG,G,RBR,610,190,2015-04-08 14:40:00,2015-04-08 14:40:00,2015-04-08 14:40:00
1030,SAG,C,RSP,101-180,III/1,2015-04-08 14:40:00,,2015-04-08 14:40:00
1030,SAG,G,RBR,4995,150,2015-04-08 14:40:00,2015-04-08 14:41:00,2015-04-08 14:42:00
1030,SAG,G,RBR,1415,120,2015-04-08 14:42:00,2015-04-08 14:42:00,2015-04-08 14:42:00
1040,SVI,C,RSP,027-059,III/1,2015-04-08 16:42:00,,2015-04-08 16:43:00
1050,PAL,C,RSP,025-102,VI/1,2015-04-08 20:34:00,,2015-04-08 22:18:00
1060,CUL,C,RSP,023-075,III/1,2015-04-08 22:08:00,,2015-04-08 22:08:00
1070,HOL,3,FLA,S14W08,SF,2015-04-08 22:35:00,2015-04-08 22:43:00,2015-04-08 22:53:00
1080,LEA,3,FLA,S14W10,SF,2015-04-09 00:32:00,2015-04-09 00:42:00,2015-04-09 00:49:00
1080,G15,5,XRA,1-8A,B5.7,2015-04-09 00:33:00,2015-04-09 00:39:00,2015-04-09 00:51:00
1260,HOL,3,DSF,S06E21,7,2015-04-09 01:01:00,,2015-04-09 13:53:00
1090,CUL,C,RSP,025-057,III/1,2015-04-09 01:54:00,,2015-04-09 01:54:00
1100,G15,5,XRA,1-8A,B3.8,2015-04-09 04:51:00,2015-04-09 04:54:00,2015-04-09 04:56:00
1110,LEA,3,FLA,S14W11,SF,2015-04-09 05:32:00,2015-04-09 05:35:00,2015-04-09 05:38:00
1120,SVI,3,FLA,S15W13,SF,2015-04-09 05:39:00,2015-04-09 05:42:00,2015-04-09 05:52:00
1130,G15,5,XRA,1-8A,B9.0,2015-04-09 06:02:00,2015-04-09 06:07:00,2015-04-09 06:09:00
1130,LEA,3,FLA,S15W10,SF,2015-04-09 06:05:00,2015-04-09 06:05:00,2015-04-09 06:12:00
1140,G15,5,XRA,1-8A,C5.4,2015-04-09 06:25:00,2015-04-09 06:35:00,2015-04-09 06:43:00
1140,LEA,3,FLA,S14W13,1N,2015-04-09 06:27:00,2015-04-09 06:32:00,2015-04-09 07:47:00
1150,G15,5,XRA,1-8A,C1.6,2015-04-09 07:24:00,2015-04-09 07:27:00,2015-04-09 07:29:00
1160,G15,5,XRA,1-8A,B4.8,2015-04-09 08:35:00,2015-04-09 08:39:00,2015-04-09 08:41:00
1160,SVI,C,RSP,025-167,III/1,2015-04-09 08:36:00,,2015-04-09 08:37:00
1160,LEA,3,FLA,S15W12,SF,2015-04-09 08:38:00,2015-04-09 08:43:00,2015-04-09 08:45:00
1170,LEA,3,FLA,S15W12,SF,2015-04-09 08:51:00,2015-04-09 08:52:00,2015-04-09 08:54:00
1180,G13,5,XRA,1-8A,B4.7,2015-04-09 09:31:00,2015-04-09 09:34:00,2015-04-09 09:37:00
1180,LEA,3,FLA,S15W12,SF,2015-04-09 09:34:00,2015-04-09 09:35:00,2015-04-09 09:40:00
1190,G15,5,XRA,1-8A,B7.1,2015-04-09 10:57:00,2015-04-09 11:02:00,2015-04-09 11:05:00
1190,SVI,3,FLA,S22E02,SF,2015-04-09 11:00:00,2015-04-09 11:00:00,2015-04-09 11:06:00
1200,SVI,3,FLA,S15W13,SF,2015-04-09 12:23:00,2015-04-09 12:23:00,2015-04-09 12:26:00
1210,SVI,C,RSP,027-061,III/1,2015-04-09 12:26:00,,2015-04-09 12:26:00
1220,G15,5,XRA,1-8A,B5.1,2015-04-09 12:56:00,2015-04-09 13:01:00,2015-04-09 13:16:00
1220,SVI,3,FLA,S14W16,SF,2015-04-09 12:59:00,2015-04-09 13:00:00,2015-04-09 13:22:00
1230,SVI,C,RSP,030-061,III/1,2015-04-09 13:18:00,,2015-04-09 13:18:00
1240,SVI,C,RSP,030-076,III/1,2015-04-09 13:41:00,,2015-04-09 13:42:00
1250,SVI,3,FLA,S15W13,SF,2015-04-09 14:13:00,2015-04-09 14:14:00,2015-04-09 14:17:00
1270,SVI,C,RSP,029-079,III/1,2015-04-09 14:25:00,,2015-04-09 14:26:00
1280,G15,5,XRA,1-8A,B6.7,2015-04-09 14:33:00,2015-04-09 14:44:00,2015-04-09 14:53:00
1280,SVI,3,FLA,S14W17,SF,2015-04-09 14:34:00,2015-04-09 14:42:00,2015-04-09 15:16:00
1290,G15,5,XRA,1-8A,C5.9,2015-04-09 17:13:00,2015-04-09 17:29:00,2015-04-09 17:38:00
1290,HOL,2,FLA,S15W21,1N,2015-04-09 17:17:00,2015-04-09 17:17:00,2015-04-09 18:03:00
1290,SAG,G,RBR,610,510,2015-04-09 17:23:00,2015-04-09 17:24:00,2015-04-09 17:25:00
1290,SAG,G,RBR,410,100,2015-04-09 17:28:00,2015-04-09 17:28:00,2015-04-09 17:28:00
1290,SAG,C,RSP,025-059,III/1,2015-04-09 17:31:00,,2015-04-09 17:32:00
1290,SAG,G,RBR,245,130,2015-04-09 17:34:00,2015-04-09 17:37:00,2015-04-09 17:37:00
1300,G15,5,XRA,1-8A,C6.2,2015-04-09 18:51:00,2015-04-09 19:01:00,2015-04-09 19:05:00
1300,HOL,2,FLA,S15W21,1F,2015-04-09 18:54:00,2015-04-09 19:01:00,2015-04-09 19:40:00
1310,G15,5,XRA,1-8A,B6.9,2015-04-09 20:15:00,2015-04-09 20:19:00,2015-04-09 20:22:00
1320,PAL,C,RSP,025-049,III/1,2015-04-09 22:06:00,,2015-04-09 22:06:00
1330,G15,5,XRA,1-8A,C3.3,2015-04-09 23:36:00,2015-04-09 23:45:00,2015-04-09 23:51:00
1330,LEA,3,FLA,S15W21,SF,2015-04-09 23:38:00,2015-04-09 23:45:00,2015-04-09 23:58:00
1330,PAL,C,RSP,025-050,III/1,2015-04-09 23:44:00,,2015-04-09 23:44:00
1330,PAL,G,RBR,245,120,2015-04-09 23:44:00,2015-04-09 23:44:00,2015-04-09 23:44:00
1340,LEA,3,FLA,S13W26,SF,2015-04-10 00:08:00,2015-04-10 00:23:00,2015-04-10 00:40:00
1350,G15,5,XRA,1-8A,B8.3,2015-04-10 04:05:00,2015-04-10 04:23:00,2015-04-10 04:26:00
1350,LEA,3,FLA,S14W27,SF,2015-04-10 04:08:00,2015-04-10 04:23:00,2015-04-10 04:34:00
1360,G15,5,XRA,1-8A,C7.9,2015-04-10 07:57:00,2015-04-10 08:03:00,2015-04-10 08:06:00
1360,LEA,4,FLA,S14W30,1N,2015-04-10 08:00:00,2015-04-10 08:03:00,2015-04-10 08:24:00
1360,SVI,C,RSP,025-180,III/2,2015-04-10 08:00:00,,2015-04-10 08:04:00
1360,LEA,C,RSP,075-172,VI/1,2015-04-10 08:00:00,,2015-04-10 08:15:00
1360,SVI,G,RBR,410,460,2015-04-10 08:03:00,2015-04-10 08:03:00,2015-04-10 08:04:00
1370,SVI,C,RSP,025-180,VI/2,2015-04-10 08:09:00,,2015-04-10 08:24:00
1370,G15,5,XRA,1-8A,C2.9,2015-04-10 08:11:00,2015-04-10 08:15:00,2015-04-10 08:18:00
1370,SVI,G,RBR,4995,64,2015-04-10 08:12:00,2015-04-10 08:12:00,2015-04-10 08:13:00
1370,LEA,G,RBR,610,110,2015-04-10 08:13:00,2015-04-10 08:13:00,2015-04-10 08:13:00
1370,SVI,G,RBR,410,160,2015-04-10 08:13:00,2015-04-10 08:13:00,2015-04-10 08:13:00
1380,G15,5,XRA,1-8A,C2.8,2015-04-10 09:33:00,2015-04-10 09:52:00,2015-04-10 10:00:00
1380,SVI,3,FLA,S15W29,SF,2015-04-10 09:35:00,2015-04-10 09:41:00,2015-04-10 10:14:00
1380,SVI,C,RSP,025-078,VI/1,2015-04-10 09:46:00,,2015-04-10 10:22:00
1390,SVI,C,RSP,025-180,III/1,2015-04-10 12:44:00,,2015-04-10 12:46:00
1400,SVI,C,RSP,025-133,III/1,2015-04-10 15:33:00,,2015-04-10 15:33:00
1400,SAG,C,RSP,025-082,VI/1,2015-04-10 15:33:00,,2015-04-10 16:13:00
1410,SVI,C,RSP,025-051,III/1,2015-04-10 16:03:00,,2015-04-10 16:04:00
1420,SAG,C,RSP,025-081,III/2,2015-04-10 16:58:00,,2015-04-10 16:58:00
1440,HOL,3,FLA,S14W34,SF,2015-04-10 18:34:00,2015-04-10 18:39:00,2015-04-10 18:52:00
1450,G15,5,XRA,1-8A,C2.7,2015-04-10 19:19:00,2015-04-10 19:27:00,2015-04-10 19:36:00
1450,HOL,2,FLA,S14W34,SF,2015-04-10 19:21:00,2015-04-10 19:23:00,2015-04-10 19:52:00
1460,PAL,C,RSP,025-114,VI/2,2015-04-10 22:45:00,,2015-04-10 23:07:00
1470,PAL,C,RSP,025-151,III/3,2015-04-11 00:10:00,,2015-04-11 00:12:00
1480,G15,5,XRA,1-8A,C4.7,2015-04-11 02:29:00,2015-04-11 02:41:00,2015-04-11 02:55:00
1480,PAL,C,RSP,025-180,III/1,2015-04-11 02:32:00,,2015-04-11 02:33:00
1490,LEA,2,FLA,N12E77,SF,2015-04-11 05:31:00,2015-04-11 05:31:00,2015-04-11 05:34:00
1500,LEA,3,FLA,N12E77,SF,2015-04-11 05:39:00,2015-04-11 05:39:00,2015-04-11 05:46:00
1510,LEA,C,RSP,075-098,III/1,2015-04-11 05:58:00,,2015-04-11 06:06:00
1520,SVI,C,RSP,030-080,VI/1,2015-04-11 05:58:00,,2015-04-11 06:38:00
1530,SVI,C,RSP,032-074,III/1,2015-04-11 07:18:00,,2015-04-11 07:19:00
1540,SVI,C,RSP,025-170,III/2,2015-04-11 08:48:00,,2015-04-11 08:49:00
1550,SVI,C,RSP,025-171,VI/2,2015-04-11 09:32:00,,2015-04-11 11:50:00
1550,G15,5,XRA,1-8A,B8.7,2015-04-11 09:41:00,2015-04-11 09:44:00,2015-04-11 09:46:00
1550,SVI,3,FLA,N16E46,SF,2015-04-11 09:43:00,2015-04-11 09:44:00,2015-04-11 09:57:00
1550,LEA,C,RSP,075-180,III/1,2015-04-11 09:43:00,,2015-04-11 09:44:00
1560,SAG,C,RSP,025-059,VI/1,2015-04-11 10:42:00,,2015-04-11 13:50:00
1570,SVI,3,FLA,N17E47,SF,2015-04-11 11:58:00,2015-04-11 11:58:00,2015-04-11 12:03:00
1580,SVI,C,RSP,025-171,VI/1,2015-04-11 12:46:00,,2015-04-11 13:50:00
1580,SVI,G,RBR,245,100,2015-04-11 12:52:00,2015-04-11 12:52:00,2015-04-11 12:52:00
1580,SAG,C,RSP,025-071,III/1,2015-04-11 12:52:00,,2015-04-11 12:52:00
1590,SVI,3,FLA,N16E45,SF,2015-04-11 14:36:00,2015-04-11 14:36:00,2015-04-11 14:40:00
1590,SAG,C,RSP,025-057,III/2,2015-04-11 14:38:00,,2015-04-11 14:38:00
1600,G15,5,XRA,1-8A,B9.4,2015-04-11 15:46:00,2015-04-11 15:50:00,2015-04-11 15:54:00
1600,HOL,2,FLA,N13E71,SF,2015-04-11 15:48:00,2015-04-11 15:50:00,2015-04-11 16:04:00
1610,SVI,C,RSP,025-081,VI/1,2015-04-11 15:56:00,,2015-04-11 16:28:00
1610,G15,5,XRA,1-8A,C1.4,2015-04-11 16:18:00,2015-04-11 16:26:00,2015-04-11 16:37:00
1630,G15,5,XRA,1-8A,C2.1,2015-04-11 17:12:00,2015-04-11 17:41:00,2015-04-11 17:54:00
1620,HOL,3,FLA,N13E43,SF,2015-04-11 18:04:00,2015-04-11 18:04:00,2015-04-11 18:13:00
1640,SAG,C,RSP,025-032,III/2,2015-04-11 18:47:00,,2015-04-11 18:48:00
1650,G15,5,XRA,1-8A,C1.8,2015-04-11 20:14:00,2015-04-11 21:00:00,2015-04-11 21:50:00
1650,PAL,C,RSP,025-092,VI/1,2015-04-11 20:57:00,,2015-04-11 21:25:00
1660,HOL,3,FLA,N13E41,SF,2015-04-11 21:56:00,2015-04-11 22:10:00,2015-04-11 22:18:00
1670,HOL,2,FLA,N13E41,SF,2015-04-11 22:41:00,2015-04-11 22:41:00,2015-04-11 22:45:00
1680,HOL,2,FLA,N13E41,SF,2015-04-11 22:50:00,2015-04-11 22:50:00,2015-04-11 22:59:00
1690,PAL,C,RSP,025-074,III/1,2015-04-11 23:42:00,,2015-04-11 23:42:00
1700,G15,5,XRA,1-8A,C3.9,2015-04-12 00:24:00,2015-04-12 00:29:00,2015-04-12 00:32:00
1700,LEA,G,RBR,245,1400,2015-04-12 00:26:00,2015-04-12 00:26:00,2015-04-12 00:26:00
1700,PAL,C,RSP,025-180,III/2,2015-04-12 00:26:00,,2015-04-12 00:30:00
1700,LEA,G,RBR,410,110,2015-04-12 00:27:00,2015-04-12 00:27:00,2015-04-12 00:27:00
1710,G15,5,XRA,1-8A,C2.9,2015-04-12 01:13:00,2015-04-12 01:21:00,2015-04-12 01:27:00
1720,PAL,C,RSP,025-180,III/1,2015-04-12 04:05:00,,2015-04-12 04:05:00
1730,SVI,C,RSP,044-180,III/1,2015-04-12 05:52:00,,2015-04-12 05:53:00
1740,G15,5,XRA,1-8A,C2.9,2015-04-12 08:11:00,2015-04-12 08:16:00,2015-04-12 08:27:00
1740,SVI,3,FLA,N14E64,SF,2015-04-12 08:11:00,2015-04-12 08:15:00,2015-04-12 08:19:00
1750,G15,5,XRA,1-8A,M1.1,2015-04-12 08:51:00,2015-04-12 09:50:00,2015-04-12 10:44:00
1750,SVI,C,RSP,025-180,V/2,2015-04-12 09:04:00,,2015-04-12 09:06:00
1750,LEA,3,FLA,N13E62,SF,2015-04-12 09:05:00,2015-04-12 09:43:00,2015-04-12 09:59:00
1750,SVI,C,RSP,025-080,III/2,2015-04-12 09:22:00,,2015-04-12 09:22:00
1750,SVI,G,RBR,2695,160,2015-04-12 09:37:00,2015-04-12 09:41:00,2015-04-12 09:45:00
1750,SVI,G,RBR,4995,140,2015-04-12 09:38:00,2015-04-12 09:41:00,2015-04-12 09:43:00
1750,SVI,G,RBR,8800,57,2015-04-12 09:38:00,2015-04-12 09:38:00,2015-04-12 09:39:00
1750,SVI,G,RBR,1415,120,2015-04-12 09:40:00,2015-04-12 09:41:00,2015-04-12 09:43:00
1770,SVI,3,FLA,S18W55,SF,2015-04-12 10:50:00,2015-04-12 10:51:00,2015-04-12 10:56:00
1780,SAG,C,RSP,025-180,III/2,2015-04-12 12:41:00,,2015-04-12 12:42:00
1790,G15,5,XRA,1-8A,C1.7,2015-04-12 14:39:00,2015-04-12 14:45:00,2015-04-12 14:50:00
1790,SVI,3,FLA,N14E60,SF,2015-04-12 14:40:00,2015-04-12 14:41:00,2015-04-12 14:50:00
1800,G15,5,XRA,1-8A,C1.3,2015-04-12 15:11:00,2015-04-12 15:15:00,2015-04-12 15:20:00
1800,SVI,3,FLA,N12E58,SF,2015-04-12 15:14:00,2015-04-12 15:17:00,2015-04-12 15:18:00
1810,G15,5,XRA,1-8A,C2.2,2015-04-12 16:31:00,2015-04-12 17:18:00,2015-04-12 17:29:00
1820,G15,5,XRA,1-8A,C9.0,2015-04-12 17:58:00,2015-04-12 18:07:00,2015-04-12 18:10:00
1830,PAL,C,RSP,025-121,VI/1,2015-04-12 18:53:00,,2015-04-12 19:05:00
1840,G15,5,XRA,1-8A,C2.3,2015-04-12 19:34:00,2015-04-12 19:38:00,2015-04-12 19:42:00
1850,G15,5,XRA,1-8A,C2.0,2015-04-12 21:20:00,2015-04-12 21:27:00,2015-04-12 21:40:00
1860,G15,5,XRA,1-8A,C2.9,2015-04-12 22:16:00,2015-04-12 22:26:00,2015-04-12 22:34:00
1870,LEA,3,FLA,S14W30,1F,2015-04-12 23:18:00,2015-04-12 23:35:00,2015-04-12 23:59:00
1870,G15,5,XRA,1-8A,C6.4,2015-04-12 23:24:00,2015-04-12 23:29:00,2015-04-12 23:35:00
1880,PAL,C,RSP,025-082,II/2,2015-04-12 23:35:00,,2015-04-12 23:46:00
1880,LEA,U,RSP,075-092,III/1,2015-04-12 23:35:00,,2015-04-12 23:41:00
1890,LEA,3,FLA,S16W60,1F,2015-04-13 00:00:00,2015-04-13 23:35:00,2015-04-13 00:44:00
1900,LEA,3,FLA,N10E54,SF,2015-04-13 01:25:00,2015-04-13 01:27:00,2015-04-13 01:33:00
1910,LEA,3,FLA,N12E28,SF,2015-04-13 02:10:00,2015-04-13 02:11:00,2015-04-13 02:13:00
1920,LEA,C,RSP,075-097,III/1,2015-04-13 02:22:00,,2015-04-13 02:23:00
1920,PAL,C,RSP,025-180,VI/1,2015-04-13 02:23:00,,2015-04-13 03:21:00
1930,G15,5,XRA,1-8A,C2.1,2015-04-13 02:39:00,2015-04-13 02:43:00,2015-04-13 02:47:00
1930,LEA,3,FLA,N12E57,SF,2015-04-13 02:42:00,2015-04-13 02:46:00,2015-04-13 02:50:00
1930,LEA,C,RSP,075-180,VI/1,2015-04-13 02:46:00,,2015-04-13 03:25:00
1940,LEA,3,FLA,S19W50,SF,2015-04-13 03:40:00,2015-04-13 03:42:00,2015-04-13 03:51:00
1950,LEA,3,FLA,S14W73,SF,2015-04-13 03:57:00,2015-04-13 04:00:00,2015-04-13 04:05:00
1950,G15,5,XRA,1-8A,C4.3,2015-04-13 04:02:00,2015-04-13 04:09:00,2015-04-13 04:12:00
1960,SVI,C,RSP,107-139,III/1,2015-04-13 04:46:00,,2015-04-13 04:46:00
1970,SVI,C,RSP,025-079,VI/1,2015-04-13 05:11:00,,2015-04-13 05:53:00
1970,LEA,3,FLA,S14W74,SF,2015-04-13 05:12:00,2015-04-13 05:13:00,2015-04-13 05:16:00
1980,LEA,3,FLA,N12E24,SF,2015-04-13 06:33:00,2015-04-13 06:37:00,2015-04-13 06:39:00
1980,G15,5,XRA,1-8A,C1.6,2015-04-13 06:35:00,2015-04-13 06:39:00,2015-04-13 06:45:00
1980,SVI,C,RSP,025-180,VI/2,2015-04-13 06:37:00,,2015-04-13 07:02:00
1980,LEA,G,RBR,245,100,2015-04-13 06:44:00,2015-04-13 06:44:00,2015-04-13 06:44:00
1990,G15,5,XRA,1-8A,C1.2,2015-04-13 07:26:00,2015-04-13 07:30:00,2015-04-13 07:33:00
2000,SVI,C,RSP,025-180,VI/2,2015-04-13 07:56:00,,2015-04-13 08:11:00
2000,SVI,3,FLA,S15W68,SF,2015-04-13 08:02:00,2015-04-13 08:02:00,2015-04-13 08:07:00
